Crop Name,Area Name,Area of Land in acres,Amount of Production in Tons,Rainfall in MM,Year
Wheat,Rajbari,47904,50282,,2008
Wheat,Rajshahi,68890,63053,,2008
Wheat,Rajshahi Region,196453,192638,,2008
Wheat,Rangamati Region,65,46,,2008
Wheat,Rangpur,9753,8501,,2008
Wheat,Rangpur Region,39783,29451,,2008
Wheat,Satkhira,4179,3563,,2008
Wheat,Shariatpur,12117,9471,,2008
Wheat,Sherpur,3475,2733,,2008
Wheat,Sirajgonj,9182,6865,,2008
Wheat,Sunamgonj,377,321,,2008
Wheat,Sylhet,455,382,,2008
Wheat,Sylhet Region,2527,1905,,2008
Wheat,Tangail Region,21465,13341,,2008
Wheat,Thakurgaon,108140,95828,,2008
Wheat,Bagerhat,505,454,,2009
Wheat,Bandarban Region,0,0,,2009
Wheat,Barguna,0,1,,2009
Wheat,Barisal,1896,1321,,2009
Wheat,Barisal Region,6381,7651,,2009
Wheat,Bhola,4402,6291,,2009
Wheat,Bogra,3162,2556,,2009
Wheat,Bogra Region,7296,6218,,2009
Wheat,Brahmanbaria,18580,10798,,2009
Wheat,Chandpur,5078,3169,,2009
Wheat,Chittagong,18,8,,2009
Wheat,Chittagong Region,18,8,,2009
Wheat,Chuadanga,29740,12836,,2009
Wheat,Comilla,7709,5150,,2009
Wheat,Comilla Region,31367,19117,,2009
Wheat,Cox's Bazar,0,0,,2009
Wheat,Dhaka,1517,710,,2009
Wheat,Dhaka Region,14589,7724,,2009
Wheat,Dinajpur,55393,53492,,2009
Wheat,Dinajpur Region,209567,241090,,2009
Wheat,Faridpur,60366,70752,,2009
Wheat,Faridpur Region,138261,143618,,2009
Wheat,Feni,187,150,,2009
Wheat,Gaibanda,6066,4950,,2009
Wheat,Gazipur,314,291,,2009
Wheat,Gopalgonj,12218,11438,,2009
Wheat,Hobigonj,1567,1284,,2009
Wheat,Jalakati,28,7,,2009
Wheat,Jamalpur,10683,9245,,2009
Wheat,Jamalpur Region,13255,11048,,2009
Wheat,Jessore,10806,9107,,2009
Wheat,Jessore Region,51784,53758,,2009
Wheat,Jhenaidah,15830,18124,,2009
Wheat,Joypurhat,4134,3662,,2009
Wheat,Khagrachari Region,0,0,,2009
Wheat,Khulna,400,327,,2009
Wheat,Khulna Region,4025,3260,,2009
Wheat,Kishoregonj,5795,5311,,2009
Wheat,Kishoregonj Region,7700,10363,,2009
Wheat,Kurigram,23767,20031,,2009
Wheat,Kustia,27353,35928,,2009
Wheat,Kustia  Region,86938,91106,,2009
Wheat,Lakshmipur,126,116,,2009
Wheat,Lalmonirhat,3398,2891,,2009
Wheat,Madaripur,10756,9708,,2009
Wheat,Magura,19004,20153,,2009
Wheat,Manikgonj,5123,2463,,2009
Wheat,Maulavibazar,212,96,,2009
Wheat,Meherpur,29845,42342,,2009
Wheat,Munsigonj,750,416,,2009
Wheat,Mymenshing Region,5433,2425,,2009
Wheat,Narail,6144,6374,,2009
Wheat,Narayangonj,3725,2286,,2009
Wheat,Narsingdi,3160,1558,,2009
Wheat,Natore,69142,77378,,2009
Wheat,Nawabgonj,30139,44712,,2009
Wheat,Netrokona,1905,5052,,2009
Wheat,Nilphamari,11635,9592,,2009
Wheat,Noagaon,29618,27687,,2009
Wheat,Noakhali,70,61,,2009
Wheat,Noakhali Region,383,327,,2009
Wheat,Pabna,76714,86378,,2009
Wheat,Pabna Region,83564,91801,,2009
Wheat,Panchagar,37311,45412,,2009
Wheat,Patuakhali,12,8,,2009
Wheat,Patuakhali Region,12,9,,2009
Wheat,Perojpur,55,32,,2009
Wheat,Rajbari,41767,40692,,2009
Wheat,Rajshahi,66895,72385,,2009
Wheat,Rajshahi Region,195794,222162,,2009
Wheat,Rangamati Region,0,0,,2009
Wheat,Rangpur,9203,8162,,2009
Wheat,Rangpur Region,54069,45626,,2009
Wheat,Satkhira,3120,2479,,2009
Wheat,Shariatpur,13154,11028,,2009
Wheat,Sherpur,2572,1803,,2009
Wheat,Sirajgonj,6850,5423,,2009
Wheat,Sunamgonj,383,329,,2009
Wheat,Sylhet,466,387,,2009
Wheat,Sylhet Region,2628,2096,,2009
Wheat,Tangail Region,16702,12678,,2009
Wheat,Thakurgaon,116863,142186,,2009
Wheat,Bagerhat,524,386,,2010
Wheat,Bandarban Region,0,0,,2010
Wheat,Barguna,1,0,,2010
Wheat,Barisal,1938,1161,,2010
Wheat,Barisal Region,8609,4843,,2010
Wheat,Bhola,6622,3618,,2010
Wheat,Bogra,2934,2683,,2010
Wheat,Bogra Region,7125,6348,,2010
Wheat,Brahmanbaria,16390,11166,,2010
Wheat,Chandpur,3627,3435,,2010
Wheat,Chittagong,20,6,,2010
Wheat,Chittagong Region,20,6,,2010
Wheat,Chuadanga,10814,35846,,2010
Wheat,Comilla,6274,5588,,2010
Wheat,Comilla Region,26291,20189,,2010
Wheat,Cox's Bazar,0,0,,2010
Wheat,Dhaka,866,1254,,2010
Wheat,Dhaka Region,11059,10104,,2010
Wheat,Dinajpur,52130,55104,,2010
Wheat,Dinajpur Region,219950,217798,,2010
Wheat,Faridpur,62597,58653,,2010
Wheat,Faridpur Region,131575,131779,,2010
Wheat,Feni,179,124,,2010
Wheat,Gaibanda,5624,5088,,2010
Wheat,Gazipur,402,246,,2010
Wheat,Gopalgonj,10666,11753,,2010
Wheat,Hobigonj,1496,1058,,2010
Wheat,Jalakati,9,19,,2010
Wheat,Jamalpur,10625,8869,,2010
Wheat,Jamalpur Region,12924,11199,,2010
Wheat,Jessore,9445,10992,,2010
Wheat,Jessore Region,52919,51413,,2010
Wheat,Jhenaidah,16359,15712,,2010
Wheat,Joypurhat,4191,3665,,2010
Wheat,Khagrachari Region,0,0,,2010
Wheat,Khulna,353,381,,2010
Wheat,Khulna Region,3411,3545,,2010
Wheat,Kishoregonj,7613,4153,,2010
Wheat,Kishoregonj Region,15212,5473,,2010
Wheat,Kurigram,22547,18488,,2010
Wheat,Kustia,31434,27690,,2010
Wheat,Kustia  Region,75988,100110,,2010
Wheat,Lakshmipur,222,100,,2010
Wheat,Lalmonirhat,3392,2782,,2010
Wheat,Madaripur,8904,10563,,2010
Wheat,Magura,20765,18664,,2010
Wheat,Manikgonj,3510,3436,,2010
Wheat,Maulavibazar,215,110,,2010
Wheat,Meherpur,33740,36574,,2010
Wheat,Munsigonj,555,530,,2010
Wheat,Mymenshing Region,3639,3502,,2010
Wheat,Narail,6350,6045,,2010
Wheat,Narayangonj,3462,2597,,2010
Wheat,Narsingdi,2264,2041,,2010
Wheat,Natore,65600,74330,,2010
Wheat,Nawabgonj,37258,35010,,2010
Wheat,Netrokona,7599,1320,,2010
Wheat,Nilphamari,11024,9572,,2010
Wheat,Noagaon,27687,26213,,2010
Wheat,Noakhali,79,34,,2010
Wheat,Noakhali Region,480,258,,2010
Wheat,Pabna,78898,66835,,2010
Wheat,Pabna Region,85627,72064,,2010
Wheat,Panchagar,42642,34707,,2010
Wheat,Patuakhali,13,6,,2010
Wheat,Patuakhali Region,14,6,,2010
Wheat,Perojpur,40,45,,2010
Wheat,Rajbari,38754,39350,,2010
Wheat,Rajshahi,67923,67894,,2010
Wheat,Rajshahi Region,198468,203447,,2010
Wheat,Rangamati Region,0,0,,2010
Wheat,Rangpur,9149,8275,,2010
Wheat,Rangpur Region,51736,44205,,2010
Wheat,Satkhira,2534,2778,,2010
Wheat,Shariatpur,10654,11460,,2010
Wheat,Sherpur,2299,2330,,2010
Wheat,Sirajgonj,6729,5229,,2010
Wheat,Sunamgonj,370,333,,2010
Wheat,Sylhet,500,359,,2010
Wheat,Sylhet Region,2581,1860,,2010
Wheat,Tangail Region,15842,13341,,2010
Wheat,Thakurgaon,125178,127987,,2010
Wheat,Bagerhat,533,518,,2011
Wheat,Bandarban Region,0,0,,2011
Wheat,Barguna,0,0,,2011
Wheat,Barisal,1922,1426,,2011
Wheat,Barisal Region,8270,7949,,2011
Wheat,Bhola,6212,6451,,2011
Wheat,Bogra,3084,2918,,2011
Wheat,Bogra Region,6949,6474,,2011
Wheat,Brahmanbaria,14350,9310,,2011
Wheat,Chandpur,4575,4322,,2011
Wheat,Chittagong,18,6,,2011
Wheat,Chittagong Region,18,6,,2011
Wheat,Chuadanga,12870,17222,,2011
Wheat,Comilla,6004,4964,,2011
Wheat,Comilla Region,24929,18596,,2011
Wheat,Cox's Bazar,0,0,,2011
Wheat,Dhaka,715,565,,2011
Wheat,Dhaka Region,6670,4910,,2011
Wheat,Dinajpur,42092,46696,,2011
Wheat,Dinajpur Region,196880,234544,,2011
Wheat,Faridpur,63811,72338,,2011
Wheat,Faridpur Region,129128,142971,,2011
Wheat,Feni,145,119,,2011
Wheat,Gaibanda,4192,3687,,2011
Wheat,Gazipur,360,273,,2011
Wheat,Gopalgonj,10420,11964,,2011
Wheat,Hobigonj,672,565,,2011
Wheat,Jalakati,14,12,,2011
Wheat,Jamalpur,9713,8988,,2011
Wheat,Jamalpur Region,12111,11223,,2011
Wheat,Jessore,7692,7795,,2011
Wheat,Jessore Region,50893,52959,,2011
Wheat,Jhenaidah,16950,18532,,2011
Wheat,Joypurhat,3865,3556,,2011
Wheat,Khagrachari Region,0,0,,2011
Wheat,Khulna,306,282,,2011
Wheat,Khulna Region,3587,3539,,2011
Wheat,Kishoregonj,4790,3310,,2011
Wheat,Kishoregonj Region,9280,6449,,2011
Wheat,Kurigram,21534,22466,,2011
Wheat,Kustia,33555,45654,,2011
Wheat,Kustia  Region,83355,112571,,2011
Wheat,Lakshmipur,203,113,,2011
Wheat,Lalmonirhat,3504,3139,,2011
Wheat,Madaripur,8724,10277,,2011
Wheat,Magura,20100,20550,,2011
Wheat,Manikgonj,2510,1884,,2011
Wheat,Maulavibazar,80,53,,2011
Wheat,Meherpur,36930,49695,,2011
Wheat,Munsigonj,370,280,,2011
Wheat,Mymenshing Region,3317,2400,,2011
Wheat,Narail,6151,6082,,2011
Wheat,Narayangonj,542,368,,2011
Wheat,Narsingdi,2173,1540,,2011
Wheat,Natore,61240,74750,,2011
Wheat,Nawabgonj,37630,36619,,2011
Wheat,Netrokona,4490,3139,,2011
Wheat,Nilphamari,9714,9268,,2011
Wheat,Noagaon,35775,41798,,2011
Wheat,Noakhali,88,62,,2011
Wheat,Noakhali Region,436,294,,2011
Wheat,Pabna,76465,82858,,2011
Wheat,Pabna Region,82434,88052,,2011
Wheat,Panchagar,40430,43524,,2011
Wheat,Patuakhali,0,0,,2011
Wheat,Patuakhali Region,0,0,,2011
Wheat,Perojpur,122,60,,2011
Wheat,Rajbari,38090,40535,,2011
Wheat,Rajshahi,68057,87008,,2011
Wheat,Rajshahi Region,202702,240175,,2011
Wheat,Rangamati Region,0,0,,2011
Wheat,Rangpur,8241,7577,,2011
Wheat,Rangpur Region,47185,46137,,2011
Wheat,Satkhira,2748,2739,,2011
Wheat,Shariatpur,8083,7857,,2011
Wheat,Sherpur,2398,2235,,2011
Wheat,Sirajgonj,5969,5194,,2011
Wheat,Sunamgonj,124,96,,2011
Wheat,Sylhet,413,335,,2011
Wheat,Sylhet Region,1289,1049,,2011
Wheat,Tangail Region,15275,15058,,2011
Wheat,Thakurgaon,114358,144324,,2011
Wheat,Bagerhat,510,473,,2012
Wheat,Bandarban,0,0,,2012
Wheat,Barguna,0,0,,2012
Wheat,Barisal,2239,1552,,2012
Wheat,Barisal Region,8483,8885,,2012
Wheat,Bhola,6089,7214,,2012
Wheat,Bogra,4300,4221,,2012
Wheat,Brahmanbaria,13190,12909,,2012
Wheat,Chandpur,6942,6698,,2012
Wheat,Chittagong,12,8,,2012
Wheat,Chittagong Division,24675,23821,,2012
Wheat,Chuadanga,14580,19032,,2012
Wheat,Comilla,4140,3933,,2012
Wheat,Cox's Bazar,0,0,,2012
Wheat,Dhaka,586,513,,2012
Wheat,Dhaka  Division,217430,245699,,2012
Wheat,Dinajpur,46920,59355,,2012
Wheat,Faridpur,75410,90695,,2012
Wheat,Feni,135,114,,2012
Wheat,Gaibanda,5274,5057,,2012
Wheat,Gazipur,333,238,,2012
Wheat,Gopalgonj,14285,17991,,2012
Wheat,Hobigonj,606,477,,2012
Wheat,Jalakati,30,33,,2012
Wheat,Jamalpur,14725,15005,,2012
Wheat,Jessore,11527,13158,,2012
Wheat,Jhenaidah,18974,20568,,2012
Wheat,Joypurhat,3834,3606,,2012
Wheat,Khagrachari,0,0,,2012
Wheat,Khulna,1370,1102,,2012
Wheat,Khulna Division,170279,207232,,2012
Wheat,Kishoregonj,5220,3650,,2012
Wheat,Kurigram,26033,28064,,2012
Wheat,Kustia,40471,52315,,2012
Wheat,Lakshmipur,170,97,,2012
Wheat,Lalmonirhat,3821,3805,,2012
Wheat,Madaripur,13833,17045,,2012
Wheat,Magura,27221,32688,,2012
Wheat,Manikgonj,2710,2348,,2012
Wheat,Maulavibazar,200,200,,2012
Wheat,Meherpur,43130,55108,,2012
Wheat,Munsigonj,281,215,,2012
Wheat,Mymenshing,3487,2671,,2012
Wheat,Narail,9950,10295,,2012
Wheat,Narayangonj,624,426,,2012
Wheat,Narsingdi,3440,2363,,2012
Wheat,Natore,64672,84057,,2012
Wheat,Nawabgonj,53512,68573,,2012
Wheat,Netrokona,5140,3613,,2012
Wheat,Nilphamari,8800,9204,,2012
Wheat,Noagaon,46042,58674,,2012
Wheat,Noakhali,86,62,,2012
Wheat,Pabna,81792,107713,,2012
Wheat,Panchagar,42244,52635,,2012
Wheat,Patuakhali,0,0,,2012
Wheat,Perojpur,125,86,,2012
Wheat,Rajbari,42720,51331,,2012
Wheat,Rajshahi,73957,97422,,2012
Wheat,Rajshahi Division,335520,430922,,2012
Wheat,Rangamati,0,0,,2012
Wheat,Rangpur,6942,7053,,2012
Wheat,Rangpur Region,271604,337113,,2012
Wheat,Satkhira,2546,2493,,2012
Wheat,Shariatpur,13894,17550,,2012
Wheat,Sherpur,4378,4530,,2012
Wheat,Sirajgonj,7411,6656,,2012
Wheat,Sunamgonj,104,80,,2012
Wheat,Sylhet,367,350,,2012
Wheat,Sylhet Division,1277,1107,,2012
Wheat,Tangail Region,16364,15515,,2012
Wheat,Thakurgaon,131570,171940,,2012
Wheat,Bagerhat,481,495,,2013
Wheat,Bandarban,0,0,,2013
Wheat,Barguna,8,3,,2013
Wheat,Barisal,2539,1956,,2013
Wheat,Barisal Region,9726,10443,,2013
Wheat,Bhola,6784,8159,,2013
Wheat,Bogra,4307,4283,,2013
Wheat,Brahmanbaria,4573,3984,,2013
Wheat,Chandpur,3088,3150,,2013
Wheat,Chittagong,11,7,,2013
Wheat,Chittagong Division,11392,10565,,2013
Wheat,Chuadanga,13920,18352,,2013
Wheat,Comilla,3475,3226,,2013
Wheat,Cox's Bazar,0,0,,2013
Wheat,Dhaka,743,710,,2013
Wheat,Dhaka  Division,218494,257287,,2013
Wheat,Dinajpur,47390,59773,,2013
Wheat,Faridpur,79946,102805,,2013
Wheat,Feni,113,122,,2013
Wheat,Gaibanda,8850,8245,,2013
Wheat,Gazipur,306,205,,2013
Wheat,Gopalgonj,13980,18097,,2013
Wheat,Hobigonj,1114,921,,2013
Wheat,Jalakati,126,113,,2013
Wheat,Jamalpur,19776,20485,,2013
Wheat,Jessore,10112,12339,,2013
Wheat,Jhenaidah,17921,20657,,2013
Wheat,Joypurhat,3825,3615,,2013
Wheat,Khagrachari,0,0,,2013
Wheat,Khulna,647,555,,2013
Wheat,Khulna Division,165347,198632,,2013
Wheat,Kishoregonj,4110,2878,,2013
Wheat,Kurigram,28066,31188,,2013
Wheat,Kustia,41327,49811,,2013
Wheat,Lakshmipur,58,26,,2013
Wheat,Lalmonirhat,3625,4210,,2013
Wheat,Madaripur,12820,16510,,2013
Wheat,Magura,26211,28745,,2013
Wheat,Manikgonj,2191,2037,,2013
Wheat,Maulavibazar,238,214,,2013
Wheat,Meherpur,42836,54524,,2013
Wheat,Munsigonj,138,97,,2013
Wheat,Mymenshing,4815,4934,,2013
Wheat,Narail,9220,10528,,2013
Wheat,Narayangonj,574,382,,2013
Wheat,Narsingdi,1020,811,,2013
Wheat,Natore,63867,82128,,2013
Wheat,Nawabgonj,72637,93108,,2013
Wheat,Netrokona,4573,3115,,2013
Wheat,Nilphamari,9734,10806,,2013
Wheat,Noagaon,46521,60535,,2013
Wheat,Noakhali,74,50,,2013
Wheat,Pabna,96169,122338,,2013
Wheat,Panchagar,41500,53924,,2013
Wheat,Patuakhali,93,39,,2013
Wheat,Perojpur,176,173,,2013
Wheat,Rajbari,41863,49489,,2013
Wheat,Rajshahi,72822,92475,,2013
Wheat,Rajshahi Division,374843,473852,,2013
Wheat,Rangamati,0,0,,2013
Wheat,Rangpur,8150,9297,,2013
Wheat,Rangpur Region,280054,350762,,2013
Wheat,Satkhira,2672,2626,,2013
Wheat,Shariatpur,11895,14270,,2013
Wheat,Sherpur,3137,3309,,2013
Wheat,Sirajgonj,14695,15370,,2013
Wheat,Sunamgonj,181,134,,2013
Wheat,Sylhet,213,190,,2013
Wheat,Sylhet Division,1746,1459,,2013
Wheat,Tangail Region,16607,17153,,2013
Wheat,Thakurgaon,132739,173319,,2013
Wheat,Bagerhat,729,810,,2014
Wheat,Bandarban,0,0,,2014
Wheat,Barguna,47,25,,2014
Wheat,Barisal,3498,3125,,2014
Wheat,Barisal Division,12651,13654,,2014
Wheat,Bhola,8354,9951,,2014
Wheat,Bogra,4588,4525,,2014
Wheat,Brahmanbaria,4463,3788,,2014
Wheat,Chandpur,2713,2959,,2014
Wheat,Chittagong,10,5,,2014
Wheat,Chittagong Division,10782,9968,,2014
Wheat,Chuadanga,16677,22404,,2014
Wheat,Comilla,3433,3070,,2014
Wheat,Cox's Bazar,0,0,,2014
Wheat,Dhaka,783,716,,2014
Wheat,Dhaka Division,187755,228222,,2014
Wheat,Dinajpur,51605,66399,,2014
Wheat,Faridpur,81647,103773,,2014
Wheat,Feni,101,105,,2014
Wheat,Gaibandha,6491,6113,,2014
Wheat,Gazipur,213,156,,2014
Wheat,Gopalgonj,18469,23819,,2014
Wheat,Hobigonj,1055,853,,2014
Wheat,Jamalpur,21090,22617,,2014
Wheat,Jessore,7531,9403,,2014
Wheat,Jhalakathi,185,167,,2014
Wheat,Jhenaidah,17325,22570,,2014
Wheat,Joypurhat,2653,2670,,2014
Wheat,Khagrachari,1,1,,2014
Wheat,Khulna,1267,1323,,2014
Wheat,Khulna  Division,162889,207217,,2014
Wheat,Kishoregonj,3523,2525,,2014
Wheat,Kurigram,28749,36475,,2014
Wheat,Kushtia,40030,51999,,2014
Wheat,Lakshmipur,37,17,,2014
Wheat,Lalmonirhat,3481,4099,,2014
Wheat,Madaripur,12067,15427,,2014
Wheat,Magura,23732,27709,,2014
Wheat,Manikgonj,2802,2814,,2014
Wheat,Maulavibazar,203,187,,2014
Wheat,Meherpur,42830,57155,,2014
Wheat,Munsigonj,62,43,,2014
Wheat,Mymensingh,3736,3415,,2014
Wheat,Mymensingh Division,30774,31289,,2014
Wheat,Narail,9084,9925,,2014
Wheat,Narayangonj,560,397,,2014
Wheat,Narsingdi,700,623,,2014
Wheat,Natore,62370,81204,,2014
Wheat,Nawabgonj,69480,90176,,2014
Wheat,Netrokona,3165,2434,,2014
Wheat,Nilphamari,11866,14023,,2014
Wheat,Noagaon,49799,63220,,2014
Wheat,Noakhali,24,23,,2014
Wheat,Pabna,101845,126403,,2014
Wheat,Panchagar,41170,53433,,2014
Wheat,Patuakhali,300,124,,2014
Wheat,Perojpur,267,262,,2014
Wheat,Rajbari,41110,48261,,2014
Wheat,Rajshahi,70898,93684,,2014
Wheat,Rajshahi Division,377247,478266,,2014
Wheat,Rangamati,0,0,,2014
Wheat,Rangpur,8247,9672,,2014
Wheat,Rangpur Division,295075,377541,,2014
Wheat,Satkhira,3684,3919,,2014
Wheat,Shariatpur,10790,13774,,2014
Wheat,Sherpur,2783,2822,,2014
Wheat,Sirajgonj,15614,16383,,2014
Wheat,Sunamgonj,598,455,,2014
Wheat,Sylhet,382,276,,2014
Wheat,Sylhet Division,2238,1771,,2014
Wheat,Tangail,15029,15893,,2014
Wheat,Thakurgaon,143466,187325,,2014
